456521.739130 ;-74.36 ; 
460869.565217 ;-68.90 ; 
465217.391304 ;-73.46 ; 
469565.217391 ;-76.99 ; 
473913.043478 ;-80.92 ; 
478260.869565 ;-76.79 ; 
482608.695652 ;-76.33 ; 
486956.521739 ;-74.43 ; 
491304.347826 ;-77.28 ; 
495652.173913 ;-74.29 ; 
500000.000000 ;-74.50 ; 
504347.826087 ;-77.45 ; 
508695.652174 ;-76.52 ; 
513043.478261 ;-74.49 ; 
517391.304348 ;-75.19 ; 
521739.130435 ;-76.80 ; 
526086.956522 ;-77.36 ; 
530434.782609 ;-80.05 ; 
534782.608696 ;-79.40 ; 
539130.434783 ;-76.53 ; 
543478.260870 ;-76.37 ; 
547826.086957 ;-78.31 ; 
552173.913043 ;-78.57 ; 
556521.739130 ;-76.72 ; 
560869.565217 ;-78.58 ; 
565217.391304 ;-79.05 ; 
569565.217391 ;-74.91 ; 
573913.043478 ;-76.00 ; 
578260.869565 ;-74.83 ; 
582608.695652 ;-79.01 ; 
586956.521739 ;-76.54 ; 
591304.347826 ;-78.64 ; 
595652.173913 ;-70.54 ; 
600000.000000 ;-73.79 ; 
604347.826087 ;-75.96 ; 
608695.652174 ;-72.76 ; 
613043.478261 ;-73.63 ; 
617391.304348 ;-73.36 ; 
621739.130435 ;-79.21 ; 
626086.956522 ;-77.95 ; 
630434.782609 ;-78.00 ; 
634782.608696 ;-79.11 ; 
639130.434783 ;-76.38 ; 
643478.260870 ;-78.69 ; 
647826.086957 ;-76.02 ; 
652173.913043 ;-75.06 ; 
656521.739130 ;-79.34 ; 
660869.565217 ;-77.37 ; 
665217.391304 ;-76.26 ; 
669565.217391 ;-76.63 ; 
673913.043478 ;-78.76 ; 
678260.869565 ;-86.44 ; 
682608.695652 ;-73.91 ; 
686956.521739 ;-84.46 ; 
691304.347826 ;-81.09 ; 
695652.173913 ;-80.79 ; 
700000.000000 ;-78.74 ; 
704347.826087 ;-81.84 ; 
708695.652174 ;-75.92 ; 
713043.478261 ;-77.47 ; 
717391.304348 ;-82.59 ; 
721739.130435 ;-76.38 ; 
726086.956522 ;-77.01 ; 
730434.782609 ;-77.24 ; 
734782.608696 ;-79.25 ; 
739130.434783 ;-80.38 ; 
743478.260870 ;-80.36 ; 
747826.086957 ;-75.78 ; 
752173.913043 ;-75.47 ; 
756521.739130 ;-75.65 ; 
760869.565217 ;-76.87 ; 
765217.391304 ;-76.94 ; 
769565.217391 ;-78.50 ; 
773913.043478 ;-79.18 ; 
778260.869565 ;-78.21 ; 
782608.695652 ;-78.56 ; 
786956.521739 ;-81.57 ; 
791304.347826 ;-78.83 ; 
795652.173913 ;-81.35 ; 
800000.000000 ;-80.59 ; 
804347.826087 ;-77.41 ; 
808695.652174 ;-81.45 ; 
813043.478261 ;-76.88 ; 
817391.304348 ;-77.40 ; 
821739.130435 ;-82.40 ; 
826086.956522 ;-81.91 ; 
830434.782609 ;-84.78 ; 
834782.608696 ;-76.99 ; 
839130.434783 ;-84.15 ; 
843478.260870 ;-81.51 ; 
847826.086957 ;-82.26 ; 
852173.913043 ;-77.72 ; 
856521.739130 ;-79.52 ; 
860869.565217 ;-78.56 ; 
865217.391304 ;-79.12 ; 
869565.217391 ;-79.48 ; 
873913.043478 ;-79.47 ; 
878260.869565 ;-78.91 ; 
882608.695652 ;-80.18 ; 
886956.521739 ;-79.44 ; 
891304.347826 ;-79.03 ; 
895652.173913 ;-80.11 ; 
900000.000000 ;-82.48 ; 
904347.826087 ;-80.68 ; 
908695.652174 ;-83.36 ; 
913043.478261 ;-81.84 ; 
917391.304348 ;-79.88 ; 
921739.130435 ;-81.31 ; 
926086.956522 ;-80.39 ; 
930434.782609 ;-81.61 ; 
934782.608696 ;-82.64 ; 
939130.434783 ;-83.83 ; 
943478.260870 ;-82.98 ; 
947826.086957 ;-85.14 ; 
952173.913043 ;-83.44 ; 
956521.739130 ;-80.60 ; 
960869.565217 ;-82.54 ; 
965217.391304 ;-82.50 ; 
969565.217391 ;-79.65 ; 
973913.043478 ;-81.70 ; 
978260.869565 ;-80.29 ; 
982608.695652 ;-79.33 ; 
986956.521739 ;-84.39 ; 
991304.347826 ;-80.46 ; 
995652.173913 ;-78.98 ; 
1000000.000000 ;-80.37 ; 
1004347.826087 ;-79.17 ; 
1008695.652174 ;-79.13 ; 
1013043.478261 ;-79.96 ; 
1017391.304348 ;-78.69 ; 
1021739.130435 ;-83.12 ; 
1026086.956522 ;-79.74 ; 
1030434.782609 ;-82.01 ; 
1034782.608696 ;-80.89 ; 
1039130.434783 ;-85.00 ; 
1043478.260870 ;-85.12 ; 
1047826.086957 ;-84.53 ; 
1052173.913043 ;-83.33 ; 
1056521.739130 ;-80.11 ; 
1060869.565217 ;-83.38 ; 
1065217.391304 ;-79.80 ; 
1069565.217391 ;-84.58 ; 
1073913.043478 ;-81.82 ; 
1078260.869565 ;-86.68 ; 
1082608.695652 ;-79.89 ; 
1086956.521739 ;-81.56 ; 
1091304.347826 ;-81.44 ; 
1095652.173913 ;-82.02 ; 
1100000.000000 ;-82.33 ; 
1104347.826087 ;-83.03 ; 
1108695.652174 ;-83.63 ; 
1113043.478261 ;-79.62 ; 
1117391.304348 ;-83.75 ; 
1121739.130435 ;-83.56 ; 
1126086.956522 ;-84.86 ; 
1130434.782609 ;-80.60 ; 
1134782.608696 ;-84.63 ; 
1139130.434783 ;-88.06 ; 
1143478.260870 ;-83.98 ; 
1147826.086957 ;-87.40 ; 
1152173.913043 ;-81.05 ; 
1156521.739130 ;-80.88 ; 
1160869.565217 ;-84.28 ; 
1165217.391304 ;-85.00 ; 
1169565.217391 ;-85.02 ; 
1173913.043478 ;-84.82 ; 
1178260.869565 ;-80.06 ; 
1182608.695652 ;-83.42 ; 
1186956.521739 ;-80.16 ; 
1191304.347826 ;-82.54 ; 
1195652.173913 ;-79.31 ; 
1200000.000000 ;-88.86 ; 
1204347.826087 ;-81.61 ; 
1208695.652174 ;-82.58 ; 
1213043.478261 ;-80.50 ; 
1217391.304348 ;-79.13 ; 
1221739.130435 ;-81.10 ; 
1226086.956522 ;-81.64 ; 
1230434.782609 ;-85.66 ; 
1234782.608696 ;-83.71 ; 
1239130.434783 ;-86.06 ; 
1243478.260870 ;-79.70 ; 
1247826.086957 ;-82.48 ; 
1252173.913043 ;-83.12 ; 
1256521.739130 ;-90.17 ; 
1260869.565217 ;-84.11 ; 
1265217.391304 ;-84.38 ; 
1269565.217391 ;-85.22 ; 
1273913.043478 ;-83.34 ; 
1278260.869565 ;-86.63 ; 
1282608.695652 ;-82.09 ; 
1286956.521739 ;-83.24 ; 
1291304.347826 ;-82.63 ; 
1295652.173913 ;-82.09 ; 
1300000.000000 ;-84.05 ; 
1304347.826087 ;-85.48 ; 
1308695.652174 ;-84.86 ; 
1313043.478261 ;-88.37 ; 
1317391.304348 ;-81.66 ; 
1321739.130435 ;-81.52 ; 
1326086.956522 ;-87.96 ; 
1330434.782609 ;-84.71 ; 
1334782.608696 ;-85.54 ; 
1339130.434783 ;-81.34 ; 
1343478.260870 ;-83.16 ; 
1347826.086957 ;-82.66 ; 
1352173.913043 ;-86.00 ; 
1356521.739130 ;-86.82 ; 
1360869.565217 ;-82.77 ; 
1365217.391304 ;-88.28 ; 
1369565.217391 ;-85.22 ; 
1373913.043478 ;-87.52 ; 
1378260.869565 ;-83.27 ; 
1382608.695652 ;-83.26 ; 
1386956.521739 ;-85.72 ; 
1391304.347826 ;-85.27 ; 
1395652.173913 ;-80.00 ; 
1400000.000000 ;-86.42 ; 
1404347.826087 ;-87.11 ; 
1408695.652174 ;-84.52 ; 
1413043.478261 ;-79.30 ; 
1417391.304348 ;-87.04 ; 
1421739.130435 ;-87.00 ; 
1426086.956522 ;-83.06 ; 
1430434.782609 ;-83.11 ; 
1434782.608696 ;-82.48 ; 
1439130.434783 ;-81.71 ; 
1443478.260870 ;-84.64 ; 
1447826.086957 ;-83.70 ; 
1452173.913043 ;-87.88 ; 
1456521.739130 ;-85.37 ; 
1460869.565217 ;-81.04 ; 
1465217.391304 ;-80.86 ; 
1469565.217391 ;-83.35 ; 
1473913.043478 ;-83.81 ; 
1478260.869565 ;-81.96 ; 
1482608.695652 ;-85.62 ; 
1486956.521739 ;-82.45 ; 
1491304.347826 ;-86.63 ; 
1495652.173913 ;-85.32 ; 
1500000.000000 ;-85.15 ; 
1504347.826087 ;-85.99 ; 
1508695.652174 ;-91.62 ; 
1513043.478261 ;-82.82 ; 
1517391.304348 ;-85.92 ; 
1521739.130435 ;-86.21 ; 
1526086.956522 ;-82.93 ; 
1530434.782609 ;-87.85 ; 
1534782.608696 ;-86.78 ; 
1539130.434783 ;-89.64 ; 
1543478.260870 ;-86.59 ; 
1547826.086957 ;-86.78 ; 
1552173.913043 ;-83.62 ; 
1556521.739130 ;-90.71 ; 
1560869.565217 ;-85.62 ; 
1565217.391304 ;-83.29 ; 
1569565.217391 ;-86.12 ; 
1573913.043478 ;-88.46 ; 
1578260.869565 ;-87.44 ; 
1582608.695652 ;-85.24 ; 
1586956.521739 ;-83.31 ; 
1591304.347826 ;-86.33 ; 
1595652.173913 ;-83.64 ; 
1600000.000000 ;-89.36 ; 
1604347.826087 ;-83.41 ; 
1608695.652174 ;-83.78 ; 
1613043.478261 ;-86.86 ; 
1617391.304348 ;-86.92 ; 
1621739.130435 ;-86.65 ; 
1626086.956522 ;-85.09 ; 
1630434.782609 ;-83.12 ; 
1634782.608696 ;-82.49 ; 
1639130.434783 ;-83.59 ; 
1643478.260870 ;-83.31 ; 
1647826.086957 ;-85.46 ; 
1652173.913043 ;-87.22 ; 
1656521.739130 ;-84.84 ; 
1660869.565217 ;-84.02 ; 
1665217.391304 ;-85.04 ; 
1669565.217391 ;-86.07 ; 
1673913.043478 ;-85.43 ; 
1678260.869565 ;-82.38 ; 
1682608.695652 ;-85.34 ; 
1686956.521739 ;-88.73 ; 
1691304.347826 ;-85.78 ; 
1695652.173913 ;-86.98 ; 
1700000.000000 ;-84.97 ; 
1704347.826087 ;-85.19 ; 
1708695.652174 ;-86.79 ; 
1713043.478261 ;-81.93 ; 
1717391.304348 ;-82.32 ; 
1721739.130435 ;-85.16 ; 
1726086.956522 ;-83.80 ; 
1730434.782609 ;-86.44 ; 
1734782.608696 ;-84.20 ; 
1739130.434783 ;-90.00 ; 
1743478.260870 ;-85.65 ; 
1747826.086957 ;-81.49 ; 
1752173.913043 ;-81.36 ; 
1756521.739130 ;-85.33 ; 
1760869.565217 ;-86.52 ; 
1765217.391304 ;-85.33 ; 
1769565.217391 ;-89.64 ; 
1773913.043478 ;-85.89 ; 
1778260.869565 ;-85.50 ; 
1782608.695652 ;-82.87 ; 
1786956.521739 ;-86.74 ; 
1791304.347826 ;-88.77 ; 
1795652.173913 ;-87.43 ; 
1800000.000000 ;-85.64 ; 
1804347.826087 ;-84.84 ; 
1808695.652174 ;-87.66 ; 
1813043.478261 ;-84.94 ; 
1817391.304348 ;-85.26 ; 
1821739.130435 ;-86.69 ; 
1826086.956522 ;-85.21 ; 
1830434.782609 ;-84.11 ; 
1834782.608696 ;-88.57 ; 
1839130.434783 ;-88.32 ; 
1843478.260870 ;-85.21 ; 
1847826.086957 ;-85.23 ; 
1852173.913043 ;-85.16 ; 
1856521.739130 ;-83.09 ; 
1860869.565217 ;-86.10 ; 
1865217.391304 ;-83.77 ; 
1869565.217391 ;-88.99 ; 
1873913.043478 ;-88.59 ; 
1878260.869565 ;-85.38 ; 
1882608.695652 ;-86.10 ; 
1886956.521739 ;-87.66 ; 
1891304.347826 ;-86.94 ; 
1895652.173913 ;-86.14 ; 
1900000.000000 ;-84.29 ; 
1904347.826087 ;-82.18 ; 
1908695.652174 ;-84.61 ; 
1913043.478261 ;-88.87 ; 
1917391.304348 ;-88.85 ; 
1921739.130435 ;-86.23 ; 
1926086.956522 ;-89.02 ; 
1930434.782609 ;-88.51 ; 
1934782.608696 ;-84.74 ; 
1939130.434783 ;-88.33 ; 
1943478.260870 ;-86.25 ; 
1947826.086957 ;-88.83 ; 
1952173.913043 ;-86.12 ; 
1956521.739130 ;-86.54 ; 
1960869.565217 ;-84.50 ; 
1965217.391304 ;-89.10 ; 
1969565.217391 ;-89.75 ; 
1973913.043478 ;-85.24 ; 
1978260.869565 ;-87.80 ; 
1982608.695652 ;-86.94 ; 
1986956.521739 ;-84.17 ; 
1991304.347826 ;-84.11 ; 
1995652.173913 ;-87.44 ; 
2000000.000000 ;-87.35 ; 
